item_id,order_id,item_name,quantity,item_price,special_instructions
2400,787,Chocolate Lava Cake,2,28.73,
2401,787,  Pad Thai  ,1,,
2402,788,Chocolate Lava Cake,0,12.06,
2403,788,French Fries,1,$21.19,Plan whole market keep lot owner medical.
2404,788,CAESAR SALAD,-1,$10.38,
2405,788,Margherita Pizza  ,2,4.14,Form play area alone recent.
2406,788,Sushi Roll,1,20.28,
2407,789,  Pad Thai  ,2,$6.98,
2408,789,margherita pizza,-1,4.69,
2409,789,Caesar Salad,1,26.5,
2410,789,  Veggie Bowl  ,1,$11.0,
2411,790,Caesar Salad,1,14.04,
2412,790,margherita pizza,3,14.77,
2413,790,french fries,-1,,
2414,790,sushi roll,1,$28.39,
2415,790,margherita pizza,2,,Bed sense radio ability night first including.
2416,791,BBQ  Ribs,2,17.11,
2417,792,Chicken Tacos,1,14.54,
2418,793,Burger Deluxe,2,9.13,
2419,793,Sushi Roll,0,,This mean investment happy seek family grow thank.
2420,793,Chicken  Tacos,0,,Skill land red professor TV art reach.
2421,793,  burger deluxe,3,5.63,
2422,794,sushi roll,2,,
2423,795,Margherita Pizza  ,3,26.53,Environmental green common experience.
2424,796,Chocolate Lava Cake,1,,
2425,796,CAESAR SALAD,3,4.68,
2426,796,BBQ Ribs,1,,Kid camera us account team fund week.
2427,796,Chocolate Lava Cake,1,4.36,Minute feeling factor everybody speech both stock teach.
2428,796,BURGER DELUXE,2,$15.15,
2429,797,VEGGIE BOWL,1,13.09,
2430,797,  Pad Thai  ,0,22.7,
2431,797,FRENCH FRIES,1,$8.37,Product guess face base Mr.
2432,798,Burger Deluxe,1,11.81,
2433,798,  Veggie Bowl  ,0,$19.82,Education tree scene station sure.
2434,798,PAD THAI,3,21.99,
2435,799,VEGGIE BOWL,1,14.53,Gun reach mind detail left part fund.
2436,799,french fries,-1,,
2437,799,Pad Thai,0,,
2438,799,Margherita Pizza  ,-1,,Really rather in notice for.
2439,800,french fries,1,,Guy feel spend.
2440,800,BBQ Ribs,0,,
2441,800,Burger Deluxe,1,$14.07,
2442,800,Sushi Roll,3,$16.84,
2443,800,Pad Thai,1,,
2444,801,  Sushi Roll,-1,19.55,Some human attorney difference industry job option.
2445,801,Chocolate Lava Cake,1,10.62,Enjoy modern happy build question recent tonight.
2446,802,  Margherita Pizza,0,,Begin scene house wrong.
2447,802,  Margherita Pizza,0,$6.8,
2448,803,VEGGIE BOWL,1,,
2449,803,BURGER DELUXE,0,,
2450,804,Burger Deluxe,2,14.71,
2451,804,chocolate lava cake,-1,,
2452,804,Burger Deluxe,1,27.18,
2453,805,Chicken Tacos,2,17.3,
2454,805,Chicken Tacos,1,20.53,
2455,805,Chicken Tacos,2,8.62,
2456,806,Caesar Salad,1,$15.45,
2457,806,  Margherita Pizza,0,,
2458,806,Chocolate Lava Cake,2,18.77,Keep measure success per piece mother address.
2459,806,sushi roll,0,27.77,
2460,807,caesar salad,1,$12.51,
2461,807,FRENCH FRIES,1,,
2462,807,French Fries,-1,,
2463,807,  Margherita Pizza,1,,Street figure good century.
2464,808,PAD THAI,1,$24.93,
2465,808,CAESAR SALAD,1,$29.63,Author nice including adult image believe according.
2466,808,Margherita Pizza  ,3,,Read major lot among.
2467,808,Margherita Pizza  ,0,29.35,Begin truth book ready serious charge.
2468,808,bbq ribs,1,17.55,
2469,809,margherita pizza,1,$28.32,
2470,809,sushi roll,1,19.35,Camera difference follow at quite effect.
2471,809,VEGGIE BOWL,1,$16.96,
2472,809,Chicken  Tacos,0,7.2,
2473,809,Chocolate Lava Cake,2,,Reach degree change activity hard religious dark.
2474,810,Veggie Bowl,0,$16.25,Military he pass task customer yard question.
2475,810,  Pad Thai  ,2,,
2476,810,CAESAR SALAD,2,12.97,
2477,811,Burger Deluxe,1,$7.76,
2478,811,  Sushi Roll,-1,21.65,
2479,811,  burger deluxe,-1,$16.78,
2480,811,  Sushi Roll,1,$25.43,Executive matter support significant.
2481,811,PAD THAI,1,$22.18,
2482,812,Chicken Tacos,1,,
2483,812,  Margherita Pizza,2,$10.76,Head state left throughout choose likely north.
2484,812,French Fries,1,16.15,Worry compare trial ten.
2485,813,Pad Thai,1,$19.25,Produce growth middle safe capital how full focus.
2486,813,Chicken Tacos,1,$25.85,Material song under network power true manager.
2487,813,  Margherita Pizza,0,4.16,
2488,813,PAD THAI,2,$16.54,
2489,813,PAD THAI,1,6.25,
2490,814,margherita pizza,1,,
2491,815,caesar salad,1,$17.38,
2492,815,Veggie Bowl,1,$17.53,Analysis shake pay power well risk.
2493,816,VEGGIE BOWL,1,12.44,
2494,817,Chocolate Lava Cake,1,,
2495,817,PAD THAI,0,25.58,
2496,817,VEGGIE BOWL,1,$14.33,
2497,817,chocolate lava cake,0,10.5,
2498,818,  Pad Thai  ,1,,Head few cover total win owner important expert.
2499,818,BBQ Ribs,3,20.03,
2500,818,Chicken Tacos,2,17.6,Design single wind hotel to finally.
2501,818,margherita pizza,-1,$6.57,
2502,818,caesar salad,-1,13.18,
2503,819,CAESAR SALAD,1,$12.88,
2504,820,margherita pizza,1,,
2505,820,Veggie Bowl,1,,
2506,821,Margherita Pizza  ,-1,$9.74,
2507,821,VEGGIE BOWL,1,,
2508,822,margherita pizza,1,7.32,
2509,822,  burger deluxe,0,$12.03,
2510,822,Chocolate Lava Cake,-1,9.08,Not reflect attention what student throw stand.
2511,823,  Sushi Roll,0,29.91,
2512,823,chocolate lava cake,3,21.08,
2513,823,chicken tacos  ,1,$24.57,
2514,824,Margherita Pizza  ,1,24.89,
2515,824,Margherita Pizza  ,2,,
2516,824,  burger deluxe,2,11.62,
2517,824,  Sushi Roll,3,20.44,
2518,825,Burger Deluxe,3,$8.13,
2519,825,chocolate lava cake,2,14.06,
2520,826,  Sushi Roll,2,$23.98,Against break respond identify assume whether.
2521,826,FRENCH FRIES,1,$26.43,Free parent respond fish.
2522,826,Margherita Pizza  ,1,28.32,
2523,826,Burger Deluxe,1,,Such moment everything newspaper despite second.
2524,827,  Pad Thai  ,2,9.13,
2525,828,Veggie Bowl,1,6.63,Weight kid while wonder investment seat become.
2526,828,Veggie Bowl,0,21.2,
2527,828,VEGGIE BOWL,1,,
2528,828,Chicken Tacos,3,26.73,
2529,829,Sushi Roll,3,7.53,
2530,830,  Margherita Pizza,0,,Suggest fly bring hope explain.
2531,830,french fries,1,$8.58,
2532,830,  burger deluxe,1,21.64,
2533,830,  Pad Thai  ,3,13.09,
2534,830,FRENCH FRIES,1,,Door toward all relate argue teacher that.
2535,831,sushi roll,2,21.57,
2536,831,French Fries,0,14.92,
2537,831,  burger deluxe,1,19.59,
2538,831,BBQ  Ribs,1,23.85,Strategy I bank tonight imagine artist born fine.
2539,832,Chocolate Lava Cake,1,$9.73,Prepare however drug ball lose until technology.
2540,832,Veggie Bowl,-1,,Sound trip moment she address wall almost.
2541,832,margherita pizza,-1,,Old around nor future.
2542,832,chocolate lava cake,1,$7.3,
2543,832,  burger deluxe,1,5.83,
2544,833,Margherita Pizza  ,-1,28.94,
2545,833,BBQ Ribs,1,7.29,
2546,834,  Sushi Roll,-1,14.68,
2547,834,VEGGIE BOWL,1,20.77,
2548,835,  burger deluxe,2,$21.51,
2549,836,  Pad Thai  ,1,,
2550,836,Margherita Pizza  ,1,,
2551,836,bbq ribs,2,22.39,
2552,836,CAESAR SALAD,0,9.47,Writer born candidate vote approach.
2553,837,French Fries,1,,
2554,837,  Sushi Roll,1,26.39,Ever bag take yet.
2555,837,Margherita Pizza  ,3,,
2556,837,  Pad Thai  ,1,,
2557,837,CAESAR SALAD,1,$28.42,
2558,838,BURGER DELUXE,1,,
2559,838,Pad Thai,1,11.57,
2560,838,  Veggie Bowl  ,-1,,
2561,839,Sushi Roll,1,29.54,
2562,839,BBQ  Ribs,2,4.35,
2563,839,margherita pizza,1,28.85,
2564,839,French Fries,0,9.38,Mind manage source big far red.
2565,839,  burger deluxe,-1,26.42,
2566,840,  burger deluxe,3,$28.88,Stock country collection into.
2567,840,BBQ Ribs,0,$27.97,
2568,841,FRENCH FRIES,-1,8.83,
2569,841,Sushi Roll,-1,$14.39,
2570,841,  burger deluxe,1,23.63,
2571,841,chicken tacos  ,2,,Audience store movement future.
2572,841,  Veggie Bowl  ,1,17.5,
2573,842,BURGER DELUXE,-1,12.28,
2574,842,Chicken  Tacos,-1,14.98,
2575,842,  Sushi Roll,-1,27.31,
2576,842,FRENCH FRIES,0,$29.2,
2577,842,Chicken Tacos,2,6.46,
2578,843,caesar salad,0,11.89,
2579,844,french fries,2,,
2580,844,French Fries,1,4.87,Fill policy state last young record myself what.
2581,845,Chocolate Lava Cake,-1,,
2582,845,caesar salad,1,,
2583,846,BBQ  Ribs,0,$4.5,Such bad camera certain.
2584,846,Caesar Salad,0,10.48,
2585,846,Sushi Roll,1,20.47,
2586,846,PAD THAI,1,$27.97,Provide protect left step tree.
2587,847,CAESAR SALAD,1,,
2588,847,FRENCH FRIES,3,8.53,
2589,847,  Margherita Pizza,1,11.35,
2590,847,  Pad Thai  ,1,$9.8,Focus full among ago speech movement know.
2591,848,  Pad Thai  ,0,5.75,
2592,848,BURGER DELUXE,0,$6.03,
2593,848,VEGGIE BOWL,0,29.83,Whatever also language scientist now indeed.
2594,848,BURGER DELUXE,1,$6.36,
2595,848,BBQ Ribs,3,$18.45,
2596,849,  Margherita Pizza,1,$20.91,Court suggest third study.
2597,849,Pad Thai,1,$18.65,Member seek somebody letter determine.
2598,849,BBQ  Ribs,1,$21.2,Defense power world weight line tell approach.
2599,849,chocolate lava cake,1,7.37,
2600,849,Sushi Roll,0,$12.1,
2601,850,margherita pizza,2,,Yeah around likely record method lose.
2602,850,  Pad Thai  ,1,25.78,
2603,850,  Sushi Roll,0,10.56,
2604,850,BBQ  Ribs,-1,23.66,
2605,851,French Fries,2,13.31,
2606,851,VEGGIE BOWL,0,,
2607,851,VEGGIE BOWL,1,$6.23,
2608,852,Burger Deluxe,-1,,
2609,852,  Pad Thai  ,3,$24.58,
2610,852,chocolate lava cake,1,20.33,
2611,852,French Fries,1,11.33,Few from development firm who indicate.
2612,853,  burger deluxe,2,$27.31,Yeah sell relate only base population.
2613,854,Margherita Pizza  ,2,$29.59,
2614,854,margherita pizza,1,,
2615,854,CAESAR SALAD,1,19.82,Purpose visit activity care medical then.
2616,855,FRENCH FRIES,-1,19.53,
2617,855,Veggie Bowl,1,,
2618,856,sushi roll,1,29.82,
2619,857,  Veggie Bowl  ,2,$26.1,
2620,858,Chicken  Tacos,1,$18.62,
2621,858,VEGGIE BOWL,2,,
2622,858,margherita pizza,0,$23.42,Begin bill person ago.
2623,858,Pad Thai,1,,
2624,858,Caesar Salad,1,6.11,
2625,859,BBQ  Ribs,3,,Inside add scientist brother.
2626,859,margherita pizza,1,$6.68,
2627,859,margherita pizza,1,$11.18,
2628,860,french fries,1,$10.58,
2629,860,Sushi Roll,-1,,
2630,860,  Veggie Bowl  ,1,$29.46,
2631,861,french fries,-1,6.83,
2632,861,french fries,-1,,Hair identify spring despite.
2633,861,BBQ  Ribs,2,$13.5,Close pay national easy off.
2634,861,sushi roll,0,$26.28,Believe parent picture alone.
2635,862,Margherita Pizza  ,1,,Material image idea believe investment fire.
2636,862,bbq ribs,0,,
2637,862,VEGGIE BOWL,1,$12.73,
2638,862,  Veggie Bowl  ,1,,
2639,862,VEGGIE BOWL,2,6.73,
2640,863,  Sushi Roll,1,,
2641,863,  Veggie Bowl  ,1,,
2642,864,Pad Thai,0,$16.48,
2643,864,Veggie Bowl,1,24.48,
2644,864,chocolate lava cake,1,$17.06,
2645,864,French Fries,1,,Above southern about event.
2646,864,Pad Thai,-1,$24.23,
2647,865,margherita pizza,-1,15.62,
2648,865,  burger deluxe,-1,,
2649,866,BBQ Ribs,-1,$26.67,Account free recent remember.
2650,866,PAD THAI,3,$26.18,
2651,867,Caesar Salad,3,15.91,Color affect short despite serious hundred.
2652,867,VEGGIE BOWL,-1,23.18,
2653,867,CAESAR SALAD,3,8.03,
2654,868,  Sushi Roll,-1,11.34,
2655,868,  burger deluxe,-1,$9.16,
2656,868,caesar salad,-1,,Thing begin time south fast.
2657,868,sushi roll,1,$28.51,
2658,869,BURGER DELUXE,2,14.1,
2659,869,Burger Deluxe,3,$6.46,Serve image ever so high trouble turn.
2660,869,Burger Deluxe,1,$16.4,
2661,869,  burger deluxe,3,$26.06,
2662,870,sushi roll,1,$18.81,
2663,870,Burger Deluxe,1,16.63,
2664,870,Chicken Tacos,-1,27.62,
2665,871,Pad Thai,0,$21.75,
2666,871,Burger Deluxe,2,,
2667,872,BURGER DELUXE,2,,
2668,873,Chicken  Tacos,1,,
2669,874,margherita pizza,1,22.27,
2670,874,  Veggie Bowl  ,1,13.92,Person budget account station current any.
2671,874,Chicken Tacos,2,16.59,
2672,874,Margherita Pizza  ,-1,19.2,
2673,875,margherita pizza,1,29.83,
2674,875,BBQ  Ribs,1,27.67,Street film act purpose.
2675,875,Caesar Salad,1,21.11,
2676,876,french fries,1,$4.4,
2677,876,french fries,-1,,
2678,876,Chicken Tacos,2,27.86,
2679,877,  Margherita Pizza,1,12.91,
2680,877,FRENCH FRIES,-1,4.32,Public finish hope charge training ten.
2681,877,  Veggie Bowl  ,3,,
2682,877,Caesar Salad,1,,
2683,877,  burger deluxe,2,22.01,
2684,878,BURGER DELUXE,1,,Across material very.
2685,878,BBQ Ribs,1,6.27,
2686,878,FRENCH FRIES,-1,23.32,
2687,879,FRENCH FRIES,1,29.43,
2688,879,sushi roll,1,9.28,
2689,880,Burger Deluxe,1,16.29,
2690,880,French Fries,1,6.76,
2691,880,Margherita Pizza  ,3,,
2692,880,Veggie Bowl,1,27.9,
2693,881,bbq ribs,1,,Nor offer effect hundred.
2694,881,FRENCH FRIES,1,,Stay issue low according customer shoulder.
2695,881,Sushi Roll,2,4.67,Identify everybody power continue.
2696,881,BBQ  Ribs,1,18.77,
2697,881,chocolate lava cake,2,,
2698,882,Sushi Roll,2,,
2699,883,  Veggie Bowl  ,2,28.8,Speech respond cup change that.
2700,884,chocolate lava cake,2,28.06,
2701,884,BURGER DELUXE,1,4.88,
2702,884,PAD THAI,1,20.7,
2703,885,  Veggie Bowl  ,0,26.07,Goal recent unit send ten item.
2704,885,french fries,1,28.98,
2705,885,Pad Thai,2,,
2706,885,FRENCH FRIES,-1,24.08,
2707,885,VEGGIE BOWL,1,$24.37,
2708,886,Caesar Salad,-1,$20.78,Either place per purpose response American mission.
2709,886,bbq ribs,-1,,
2710,886,Caesar Salad,2,22.13,
2711,886,  burger deluxe,1,5.52,
2712,887,Veggie Bowl,3,22.83,
2713,888,Chicken  Tacos,-1,$10.41,
2714,888,FRENCH FRIES,1,14.0,
2715,888,sushi roll,0,$27.18,
2716,888,  Margherita Pizza,1,$13.56,
2717,888,Burger Deluxe,2,,
2718,889,Chocolate Lava Cake,3,25.52,
2719,889,Caesar Salad,1,6.97,
2720,889,CAESAR SALAD,2,14.7,
2721,890,Burger Deluxe,3,22.02,
2722,890,VEGGIE BOWL,2,$9.73,
2723,891,french fries,-1,24.93,
2724,891,Margherita Pizza  ,1,,Compare enjoy couple site black without guess.
2725,891,French Fries,-1,$9.7,At sell suggest move along unit cost.
2726,891,BURGER DELUXE,1,,
2727,891,  Veggie Bowl  ,1,22.8,Way between well after PM.
2728,892,Burger Deluxe,2,14.68,
2729,893,Sushi Roll,1,23.54,
2730,893,  Pad Thai  ,1,11.98,
2731,893,BBQ Ribs,1,12.45,
2732,893,sushi roll,0,25.24,
2733,894,  Margherita Pizza,1,$5.85,
2734,895,VEGGIE BOWL,-1,5.49,Great always already trouble.
2735,896,Veggie Bowl,1,20.0,
2736,896,  Margherita Pizza,0,27.31,
2737,896,  Margherita Pizza,-1,9.41,
2738,896,BBQ Ribs,3,26.9,
2739,897,BBQ  Ribs,2,$8.2,Economy school modern.
2740,897,Burger Deluxe,-1,14.25,Marriage clear wonder his.
2741,897,sushi roll,0,,High agreement never foreign he other.
2742,898,Chicken  Tacos,3,,
2743,899,BBQ Ribs,3,14.49,
2744,899,Pad Thai,1,8.15,
2745,899,margherita pizza,1,15.25,Guess catch meet identify able know and.
2746,900,caesar salad,1,,
2747,900,VEGGIE BOWL,-1,$8.34,
2748,901,Veggie Bowl,3,26.57,Its interest but health this.
2749,902,Margherita Pizza  ,3,8.22,From level if several put.
2750,903,chicken tacos  ,3,,
2751,903,Chocolate Lava Cake,1,,
2752,903,FRENCH FRIES,1,$20.38,
2753,903,BBQ  Ribs,3,$7.9,
2754,904,sushi roll,-1,26.82,
2755,904,Sushi Roll,1,5.09,
2756,904,bbq ribs,3,15.04,
2757,905,French Fries,2,8.76,Score deal office how a poor.
2758,905,Caesar Salad,0,,Window individual tough wait present research.
2759,905,chocolate lava cake,3,9.63,
2760,905,PAD THAI,1,29.05,
2761,906,VEGGIE BOWL,1,$17.27,
2762,906,Chicken Tacos,0,13.05,
2763,906,Caesar Salad,2,20.82,
2764,906,VEGGIE BOWL,1,,
2765,906,chicken tacos  ,-1,,
2766,907,BURGER DELUXE,1,,Effort response heart early will fill reach enough.
2767,907,BURGER DELUXE,3,$19.11,
2768,907,BURGER DELUXE,1,$14.69,
2769,907,BBQ  Ribs,3,$11.28,
2770,908,Sushi Roll,0,$9.73,
2771,908,chicken tacos  ,3,$8.99,
2772,909,Chicken  Tacos,1,12.49,
2773,910,Pad Thai,1,5.74,
2774,911,Burger Deluxe,1,12.92,
2775,912,BURGER DELUXE,1,21.99,
2776,912,BURGER DELUXE,2,$21.88,
2777,912,BBQ Ribs,0,$6.63,Shake level eight guy PM present.
2778,912,margherita pizza,0,12.66,
2779,912,  Sushi Roll,-1,18.97,
2780,913,chocolate lava cake,1,20.05,
2781,914,CAESAR SALAD,3,$29.89,
2782,914,Sushi Roll,3,19.45,Save story kind decision admit front.
2783,914,VEGGIE BOWL,2,$19.54,
2784,914,chicken tacos  ,2,$26.24,Would smile top often.
2785,914,CAESAR SALAD,-1,,
2786,915,  Pad Thai  ,1,,
2787,915,caesar salad,1,6.73,
2788,915,Pad Thai,1,$8.57,
2789,915,french fries,2,,
2790,916,CAESAR SALAD,2,$8.06,Approach stage suffer past carry than benefit.
2791,917,chocolate lava cake,1,$12.49,Film wonder tend house mean blue effort.
2792,918,CAESAR SALAD,0,,
2793,918,chocolate lava cake,3,$14.97,Into defense report artist two building.
2794,919,  burger deluxe,3,$20.24,
2795,920,margherita pizza,-1,,
2796,920,Chocolate Lava Cake,-1,$10.86,
2797,920,Sushi Roll,1,$14.42,Before peace large also.
2798,920,Chicken  Tacos,1,26.09,Relate show care.
2799,920,VEGGIE BOWL,0,15.1,
2800,921,Pad Thai,1,$22.32,
2801,921,French Fries,1,21.77,Although idea necessary sometimes within thought.
2802,921,Burger Deluxe,1,14.04,
2803,922,caesar salad,1,28.73,
2804,922,French Fries,3,,Vote live line ask business around.
2805,922,french fries,0,$24.87,
2806,922,  Sushi Roll,1,8.9,
2807,923,Caesar Salad,1,$13.15,
2808,923,  Veggie Bowl  ,-1,29.47,
2809,923,bbq ribs,2,$11.08,As determine method certain left.
2810,923,BURGER DELUXE,1,$23.44,Study hard smile sometimes hour.
2811,924,Veggie Bowl,-1,,Little whole across edge.
2812,924,BBQ Ribs,3,,Much dinner manager gas though hospital.
2813,924,BBQ Ribs,3,10.1,Language special soldier cut case a.
2814,924,Chicken  Tacos,1,,
2815,924,VEGGIE BOWL,-1,$18.55,
2816,925,BBQ  Ribs,1,,Pm great find art can.
2817,925,Chicken Tacos,2,,Oil interest like.
2818,926,  Veggie Bowl  ,-1,29.3,Water will final present quite table.
2819,927,french fries,-1,12.3,Social real form condition red.
2820,927,Chicken Tacos,3,6.29,Wrong system between hit word some blood.
2821,927,margherita pizza,-1,26.54,
2822,927,  Sushi Roll,3,,
2823,928,CAESAR SALAD,-1,$5.24,College so yeah meeting.
2824,928,chocolate lava cake,1,7.66,
2825,928,  Margherita Pizza,1,4.79,Nice above tend choice.
2826,928,CAESAR SALAD,1,$16.35,
2827,929,  Pad Thai  ,-1,14.93,
2828,929,Pad Thai,1,,It hundred son live.
2829,929,BBQ Ribs,2,4.56,Card father action.
2830,930,VEGGIE BOWL,1,23.61,
2831,930,VEGGIE BOWL,1,7.29,
2832,930,VEGGIE BOWL,0,25.71,
2833,930,FRENCH FRIES,0,11.74,
2834,931,chicken tacos  ,0,12.95,
2835,931,VEGGIE BOWL,1,14.45,
2836,931,caesar salad,2,$12.54,
2837,931,CAESAR SALAD,3,22.63,Question environmental time standard truth.
2838,931,french fries,1,,
2839,932,CAESAR SALAD,0,$24.96,Traditional not now window in wish scientist.
2840,932,BBQ Ribs,1,11.2,
2841,932,sushi roll,1,$23.64,Improve be dark born.
2842,932,BBQ Ribs,0,,
2843,932,french fries,-1,$21.21,Along unit might news each while.
2844,933,chicken tacos  ,1,$11.42,
2845,933,Pad Thai,0,5.92,Right market billion community wait institution trial.
2846,933,  Sushi Roll,1,$8.25,Floor reflect PM she.
2847,934,Pad Thai,1,,Region night actually.
2848,934,  Sushi Roll,1,,
2849,934,chicken tacos  ,-1,9.45,Today table color new.
2850,934,VEGGIE BOWL,3,7.64,Research huge method white subject.
2851,934,french fries,2,20.72,Magazine enough around something thank heavy true.
2852,935,BURGER DELUXE,0,22.73,Develop ground talk ago itself effect.
2853,935,margherita pizza,-1,23.36,
2854,936,Caesar Salad,1,10.44,Answer western others under.
2855,936,French Fries,2,$25.82,
2856,937,BBQ Ribs,1,,
2857,937,Margherita Pizza  ,-1,,
2858,937,chocolate lava cake,0,19.9,Democratic line view very such grow yeah.
2859,937,BBQ  Ribs,1,13.84,Spring population pick responsibility suddenly professional think school.
2860,938,french fries,-1,24.94,Democratic avoid accept inside successful grow.
2861,938,french fries,1,17.43,
2862,939,Burger Deluxe,1,,
2863,939,  Sushi Roll,-1,,
2864,939,  burger deluxe,-1,21.29,
2865,939,Pad Thai,-1,28.79,
2866,939,Chicken Tacos,1,16.81,
2867,940,margherita pizza,0,,
2868,940,BURGER DELUXE,3,,Party condition opportunity think prove few.
2869,940,  Pad Thai  ,2,$21.63,
2870,940,  burger deluxe,1,,
2871,940,CAESAR SALAD,3,$22.33,Daughter military enter parent way agree.
2872,941,FRENCH FRIES,1,8.72,
2873,941,margherita pizza,1,18.95,
2874,942,bbq ribs,3,$28.22,
2875,942,French Fries,2,$13.82,Third give study management despite.
2876,942,BURGER DELUXE,2,$29.39,
2877,942,sushi roll,3,10.79,Smile network home wide listen by know.
2878,942,Veggie Bowl,-1,6.71,
2879,943,  Veggie Bowl  ,0,$20.31,
2880,943,  Sushi Roll,2,,
2881,943,caesar salad,3,,
2882,943,sushi roll,1,8.84,
2883,943,CAESAR SALAD,1,19.14,
2884,944,margherita pizza,0,$24.61,
2885,945,French Fries,2,,Space treat do will quite.
2886,946,Chicken Tacos,1,$21.48,Decide news civil go truth job north.
2887,946,french fries,-1,25.6,
2888,947,  Pad Thai  ,1,10.44,
2889,947,Chicken  Tacos,-1,$12.9,
2890,947,margherita pizza,0,8.55,Lead pretty lawyer just hold able create.
2891,947,FRENCH FRIES,2,23.56,
2892,948,CAESAR SALAD,3,19.58,Leave our outside thank say.
2893,948,Veggie Bowl,0,,Mission this take occur child most.
2894,948,Chicken  Tacos,-1,,
2895,948,chicken tacos  ,-1,21.74,Notice question carry appear.
2896,948,  burger deluxe,1,$8.02,Woman positive decade responsibility.
2897,949,French Fries,2,$23.27,
2898,949,CAESAR SALAD,1,23.39,
2899,949,Sushi Roll,1,19.37,
2900,949,Sushi Roll,1,,
2901,949,  Sushi Roll,-1,27.95,
2902,950,caesar salad,3,27.23,
2903,950,french fries,2,$16.91,
2904,950,Veggie Bowl,1,24.09,
2905,950,Pad Thai,3,19.71,
2906,950,  Veggie Bowl  ,2,$8.99,
2907,951,french fries,3,$6.5,Performance change last land social.
2908,951,BBQ Ribs,3,11.23,
2909,951,chicken tacos  ,0,,
2910,951,chocolate lava cake,0,6.24,Real defense program public it word current.
2911,951,margherita pizza,3,,Thank deal south wide learn outside.
2912,952,  Pad Thai  ,3,,
2913,952,Chicken  Tacos,3,$17.01,
2914,953,Burger Deluxe,1,21.23,As eight term three why water.
2915,953,CAESAR SALAD,3,10.08,
2916,953,  burger deluxe,0,11.99,Without someone drop.
2917,953,  Sushi Roll,1,24.84,
2918,953,Pad Thai,1,8.67,Than seek happy heavy win.
2919,954,margherita pizza,1,,
2920,954,BURGER DELUXE,1,25.28,
2921,955,VEGGIE BOWL,2,,Box security eight choice.
2922,955,Pad Thai,1,$5.33,
2923,956,BBQ  Ribs,0,$19.87,Media anything alone should.
2924,956,PAD THAI,2,,
2925,956,Pad Thai,1,29.76,
2926,957,margherita pizza,1,9.41,
2927,957,French Fries,3,,School past exactly brother.
2928,957,  Sushi Roll,1,$25.39,
2929,957,Burger Deluxe,0,$17.91,
2930,957,  Veggie Bowl  ,3,$10.97,
2931,958,Sushi Roll,-1,5.87,
2932,958,chicken tacos  ,-1,25.69,
2933,959,Margherita Pizza  ,1,29.17,
2934,959,French Fries,1,24.87,
2935,959,  Margherita Pizza,-1,7.53,
2936,959,BURGER DELUXE,2,19.98,
2937,960,  burger deluxe,3,,
2938,960,Sushi Roll,1,8.27,Pay certain much begin.
2939,960,VEGGIE BOWL,1,29.37,
2940,960,BBQ  Ribs,-1,17.19,All anyone should old every language.
2941,960,caesar salad,3,,Shoulder relationship agency west pass radio.
2942,961,Chicken Tacos,-1,$14.99,Anything bank too series him far.
2943,961,Veggie Bowl,1,24.79,
2944,961,Margherita Pizza  ,1,,Mouth land treatment perhaps fill.
2945,961,chicken tacos  ,2,15.87,Environmental throw article reduce prevent loss.
2946,961,CAESAR SALAD,-1,$12.93,History event five run maybe growth capital.
2947,962,PAD THAI,3,$12.57,
2948,963,Chicken  Tacos,1,15.84,Others such management add.
2949,963,chocolate lava cake,0,21.29,
2950,964,Burger Deluxe,1,,Defense mention what someone form increase learn.
2951,964,  Sushi Roll,-1,,
2952,964,  Sushi Roll,1,29.07,
2953,964,Pad Thai,1,9.75,
2954,964,CAESAR SALAD,3,,
2955,965,  Sushi Roll,1,,
2956,965,sushi roll,1,6.49,Help across image reveal dog trial year.
2957,965,BBQ Ribs,1,13.08,
2958,965,  burger deluxe,3,,
2959,966,  burger deluxe,1,,Research cold ago body reflect activity standard.
2960,966,french fries,-1,,From community painting hair can open.
2961,966,Burger Deluxe,2,14.23,
2962,966,  Pad Thai  ,0,22.64,None view require year race area happen.
2963,966,Sushi Roll,2,,
2964,967,Chocolate Lava Cake,2,6.49,
2965,967,Sushi Roll,3,5.04,
2966,967,  Margherita Pizza,2,16.72,Night road necessary business.
2967,967,french fries,2,,
2968,968,margherita pizza,3,12.99,Country without explain check.
2969,968,French Fries,1,21.27,
2970,968,BURGER DELUXE,1,8.27,
2971,968,chicken tacos  ,3,,
2972,969,caesar salad,3,7.64,Right clearly prove change.
2973,969,  Veggie Bowl  ,1,7.62,
2974,970,bbq ribs,1,28.49,
2975,971,BURGER DELUXE,0,,
2976,971,  burger deluxe,1,,
2977,971,Caesar Salad,1,10.89,
2978,972,  Veggie Bowl  ,-1,26.56,Write memory local outside son ability.
2979,973,chicken tacos  ,1,$6.86,
2980,973,Margherita Pizza  ,-1,,
2981,973,  burger deluxe,-1,,
2982,973,chicken tacos  ,0,$21.14,
2983,974,FRENCH FRIES,-1,18.38,Step win special executive decide religious.
2984,974,Pad Thai,2,12.19,
2985,975,  Pad Thai  ,2,$10.75,
2986,975,chicken tacos  ,3,6.92,Red big wait once simple author.
2987,975,  burger deluxe,1,20.99,Chance onto artist choose audience of.
2988,976,BBQ  Ribs,1,$18.05,Usually never run billion.
2989,977,chocolate lava cake,1,$28.35,
2990,977,chocolate lava cake,-1,27.59,
2991,977,chicken tacos  ,1,22.28,
